image_path,masked_image_path,tumor
image_1505.tif,image_1505.tif,0
image_355.tif,image_355.tif,0
image_407.tif,image_407.tif,0
image_3172.tif,image_3172.tif,1
image_1746.tif,image_1746.tif,1
image_2523.tif,image_2523.tif,1
image_230.tif,image_230.tif,1
image_1211.tif,image_1211.tif,0
image_145.tif,image_145.tif,1
image_1529.tif,image_1529.tif,0
image_726.tif,image_726.tif,0
image_2582.tif,image_2582.tif,1
image_3587.tif,image_3587.tif,0
image_1719.tif,image_1719.tif,1
image_3185.tif,image_3185.tif,0
image_2861.tif,image_2861.tif,0
image_1756.tif,image_1756.tif,0
image_2791.tif,image_2791.tif,0
image_2400.tif,image_2400.tif,1
image_3044.tif,image_3044.tif,1
image_1731.tif,image_1731.tif,0
image_2138.tif,image_2138.tif,0
image_1624.tif,image_1624.tif,1
image_1581.tif,image_1581.tif,0
image_787.tif,image_787.tif,0
image_3654.tif,image_3654.tif,1
image_2556.tif,image_2556.tif,1
image_1335.tif,image_1335.tif,0
image_862.tif,image_862.tif,0
image_3416.tif,image_3416.tif,0
image_1096.tif,image_1096.tif,0
image_209.tif,image_209.tif,0
image_91.tif,image_91.tif,1
image_3711.tif,image_3711.tif,0
image_2758.tif,image_2758.tif,1
image_1366.tif,image_1366.tif,0
image_2471.tif,image_2471.tif,1
image_2203.tif,image_2203.tif,1
image_3794.tif,image_3794.tif,1
image_2128.tif,image_2128.tif,0
image_390.tif,image_390.tif,0
image_3558.tif,image_3558.tif,1
image_3023.tif,image_3023.tif,0
image_2575.tif,image_2575.tif,1
image_1468.tif,image_1468.tif,0
image_2868.tif,image_2868.tif,0
image_44.tif,image_44.tif,0
image_216.tif,image_216.tif,0
image_3783.tif,image_3783.tif,0
image_827.tif,image_827.tif,0
image_2137.tif,image_2137.tif,0
image_1404.tif,image_1404.tif,0
image_1585.tif,image_1585.tif,0
image_3350.tif,image_3350.tif,1
image_3622.tif,image_3622.tif,1
image_3271.tif,image_3271.tif,0
image_229.tif,image_229.tif,1
image_3136.tif,image_3136.tif,1
image_3674.tif,image_3674.tif,1
image_3357.tif,image_3357.tif,0
image_2190.tif,image_2190.tif,0
image_3683.tif,image_3683.tif,0
image_921.tif,image_921.tif,0
image_3704.tif,image_3704.tif,1
image_1408.tif,image_1408.tif,0
image_783.tif,image_783.tif,0
image_942.tif,image_942.tif,0
image_1111.tif,image_1111.tif,0
image_1676.tif,image_1676.tif,1
image_1065.tif,image_1065.tif,0
image_2936.tif,image_2936.tif,1
image_3846.tif,image_3846.tif,1
image_184.tif,image_184.tif,0
image_2060.tif,image_2060.tif,0
image_3709.tif,image_3709.tif,0
image_678.tif,image_678.tif,0
image_1612.tif,image_1612.tif,0
image_3499.tif,image_3499.tif,1
image_1711.tif,image_1711.tif,0
image_821.tif,image_821.tif,0
image_2116.tif,image_2116.tif,0
image_1791.tif,image_1791.tif,1
image_932.tif,image_932.tif,0
image_1234.tif,image_1234.tif,1
image_2081.tif,image_2081.tif,0
image_991.tif,image_991.tif,0
image_66.tif,image_66.tif,0
image_3773.tif,image_3773.tif,0
image_3343.tif,image_3343.tif,1
image_3170.tif,image_3170.tif,1
image_1862.tif,image_1862.tif,0
image_2076.tif,image_2076.tif,0
image_581.tif,image_581.tif,1
image_3714.tif,image_3714.tif,0
image_433.tif,image_433.tif,1
image_1777.tif,image_1777.tif,0
image_1362.tif,image_1362.tif,0
image_1963.tif,image_1963.tif,0
image_380.tif,image_380.tif,0
image_2654.tif,image_2654.tif,0
image_2124.tif,image_2124.tif,0
image_3226.tif,image_3226.tif,0
image_3422.tif,image_3422.tif,1
image_1658.tif,image_1658.tif,0
image_1164.tif,image_1164.tif,0
image_3809.tif,image_3809.tif,0
image_670.tif,image_670.tif,0
image_3452.tif,image_3452.tif,1
image_3735.tif,image_3735.tif,0
image_3157.tif,image_3157.tif,1
image_642.tif,image_642.tif,0
image_384.tif,image_384.tif,0
image_1323.tif,image_1323.tif,0
image_2339.tif,image_2339.tif,1
image_2824.tif,image_2824.tif,0
image_1733.tif,image_1733.tif,0
image_1995.tif,image_1995.tif,1
image_3597.tif,image_3597.tif,1
image_3094.tif,image_3094.tif,1
image_1586.tif,image_1586.tif,0
image_2175.tif,image_2175.tif,0
image_3754.tif,image_3754.tif,0
image_3502.tif,image_3502.tif,0
image_989.tif,image_989.tif,0
image_3806.tif,image_3806.tif,0
image_116.tif,image_116.tif,0
image_2867.tif,image_2867.tif,0
image_1750.tif,image_1750.tif,0
image_1716.tif,image_1716.tif,1
image_2702.tif,image_2702.tif,0
image_37.tif,image_37.tif,0
image_1308.tif,image_1308.tif,0
image_1102.tif,image_1102.tif,0
image_829.tif,image_829.tif,0
image_770.tif,image_770.tif,0
image_2606.tif,image_2606.tif,0
image_1569.tif,image_1569.tif,0
image_3238.tif,image_3238.tif,0
image_3202.tif,image_3202.tif,0
image_1895.tif,image_1895.tif,0
image_2491.tif,image_2491.tif,0
image_2623.tif,image_2623.tif,1
image_76.tif,image_76.tif,0
image_3417.tif,image_3417.tif,0
image_3228.tif,image_3228.tif,0
image_64.tif,image_64.tif,0
image_2834.tif,image_2834.tif,1
image_727.tif,image_727.tif,0
image_2405.tif,image_2405.tif,1
image_2968.tif,image_2968.tif,0
image_935.tif,image_935.tif,0
image_2550.tif,image_2550.tif,0
image_2177.tif,image_2177.tif,0
image_746.tif,image_746.tif,0
image_736.tif,image_736.tif,0
image_3261.tif,image_3261.tif,1
image_2850.tif,image_2850.tif,1
image_1363.tif,image_1363.tif,0
image_3408.tif,image_3408.tif,0
image_2187.tif,image_2187.tif,0
image_1754.tif,image_1754.tif,0
image_445.tif,image_445.tif,1
image_2290.tif,image_2290.tif,1
image_1922.tif,image_1922.tif,1
image_1739.tif,image_1739.tif,1
image_1950.tif,image_1950.tif,0
image_3670.tif,image_3670.tif,0
image_3349.tif,image_3349.tif,1
image_186.tif,image_186.tif,0
image_264.tif,image_264.tif,0
image_2863.tif,image_2863.tif,0
image_57.tif,image_57.tif,0
image_61.tif,image_61.tif,0
image_2705.tif,image_2705.tif,0
image_3176.tif,image_3176.tif,1
image_2901.tif,image_2901.tif,1
image_8.tif,image_8.tif,1
image_3340.tif,image_3340.tif,0
image_3721.tif,image_3721.tif,0
image_2608.tif,image_2608.tif,0
image_3807.tif,image_3807.tif,0
image_3574.tif,image_3574.tif,0
image_2313.tif,image_2313.tif,0
image_235.tif,image_235.tif,1
image_1020.tif,image_1020.tif,0
image_3595.tif,image_3595.tif,1
image_2216.tif,image_2216.tif,0
image_3906.tif,image_3906.tif,0
image_3463.tif,image_3463.tif,0
image_865.tif,image_865.tif,0
image_1122.tif,image_1122.tif,0
image_3413.tif,image_3413.tif,1
image_3573.tif,image_3573.tif,0
image_2070.tif,image_2070.tif,0
image_863.tif,image_863.tif,0
image_959.tif,image_959.tif,0
image_2776.tif,image_2776.tif,1
image_3425.tif,image_3425.tif,0
image_3338.tif,image_3338.tif,0
image_3829.tif,image_3829.tif,0
image_1736.tif,image_1736.tif,0
image_2519.tif,image_2519.tif,1
image_3852.tif,image_3852.tif,1
image_1076.tif,image_1076.tif,0
image_3569.tif,image_3569.tif,0
image_1790.tif,image_1790.tif,1
image_2479.tif,image_2479.tif,1
image_1232.tif,image_1232.tif,1
image_3011.tif,image_3011.tif,1
image_3649.tif,image_3649.tif,1
image_1093.tif,image_1093.tif,0
image_1469.tif,image_1469.tif,0
image_2095.tif,image_2095.tif,1
image_2434.tif,image_2434.tif,1
image_2157.tif,image_2157.tif,1
image_1519.tif,image_1519.tif,1
image_3599.tif,image_3599.tif,1
image_255.tif,image_255.tif,0
image_3058.tif,image_3058.tif,0
image_1653.tif,image_1653.tif,1
image_778.tif,image_778.tif,0
image_12.tif,image_12.tif,0
image_123.tif,image_123.tif,0
image_672.tif,image_672.tif,0
image_1917.tif,image_1917.tif,1
image_1869.tif,image_1869.tif,0
image_2981.tif,image_2981.tif,1
image_2846.tif,image_2846.tif,1
image_864.tif,image_864.tif,0
image_2686.tif,image_2686.tif,0
image_3021.tif,image_3021.tif,0
image_920.tif,image_920.tif,0
image_1640.tif,image_1640.tif,0
image_2569.tif,image_2569.tif,1
image_1863.tif,image_1863.tif,0
image_32.tif,image_32.tif,0
image_372.tif,image_372.tif,0
image_188.tif,image_188.tif,0
image_320.tif,image_320.tif,0
image_1918.tif,image_1918.tif,1
image_1985.tif,image_1985.tif,0
image_1589.tif,image_1589.tif,1
image_696.tif,image_696.tif,0
image_3184.tif,image_3184.tif,0
image_2357.tif,image_2357.tif,0
image_1304.tif,image_1304.tif,0
image_421.tif,image_421.tif,0
image_692.tif,image_692.tif,0
image_556.tif,image_556.tif,0
image_1861.tif,image_1861.tif,0
image_2476.tif,image_2476.tif,1
image_257.tif,image_257.tif,0
image_1115.tif,image_1115.tif,0
image_1700.tif,image_1700.tif,0
image_629.tif,image_629.tif,0
image_677.tif,image_677.tif,1
image_3076.tif,image_3076.tif,1
image_3307.tif,image_3307.tif,0
image_2559.tif,image_2559.tif,0
image_611.tif,image_611.tif,0
image_1724.tif,image_1724.tif,0
image_1454.tif,image_1454.tif,0
image_1184.tif,image_1184.tif,0
image_3289.tif,image_3289.tif,0
image_89.tif,image_89.tif,0
image_1196.tif,image_1196.tif,0
image_3277.tif,image_3277.tif,0
image_156.tif,image_156.tif,0
image_3114.tif,image_3114.tif,0
image_1012.tif,image_1012.tif,0
image_2685.tif,image_2685.tif,0
image_3000.tif,image_3000.tif,0
image_2186.tif,image_2186.tif,0
image_1804.tif,image_1804.tif,0
image_2432.tif,image_2432.tif,1
image_246.tif,image_246.tif,1
image_2283.tif,image_2283.tif,1
image_2547.tif,image_2547.tif,0
image_2164.tif,image_2164.tif,0
image_3163.tif,image_3163.tif,0
image_1680.tif,image_1680.tif,1
image_1395.tif,image_1395.tif,0
image_3265.tif,image_3265.tif,1
image_1971.tif,image_1971.tif,1
image_666.tif,image_666.tif,1
image_975.tif,image_975.tif,0
image_38.tif,image_38.tif,0
image_705.tif,image_705.tif,0
image_2025.tif,image_2025.tif,0
image_377.tif,image_377.tif,0
image_2340.tif,image_2340.tif,1
image_3655.tif,image_3655.tif,1
image_479.tif,image_479.tif,0
image_1872.tif,image_1872.tif,1
image_3315.tif,image_3315.tif,1
image_381.tif,image_381.tif,0
image_2664.tif,image_2664.tif,1
image_225.tif,image_225.tif,1
image_197.tif,image_197.tif,0
image_101.tif,image_101.tif,1
image_1387.tif,image_1387.tif,0
image_2872.tif,image_2872.tif,0
image_2812.tif,image_2812.tif,1
image_3594.tif,image_3594.tif,1
image_3035.tif,image_3035.tif,0
image_2077.tif,image_2077.tif,0
image_1403.tif,image_1403.tif,0
image_1144.tif,image_1144.tif,0
image_974.tif,image_974.tif,0
image_3724.tif,image_3724.tif,0
image_1279.tif,image_1279.tif,0
image_1723.tif,image_1723.tif,0
image_2885.tif,image_2885.tif,0
image_2584.tif,image_2584.tif,1
image_3287.tif,image_3287.tif,0
image_2343.tif,image_2343.tif,1
image_3770.tif,image_3770.tif,0
image_614.tif,image_614.tif,0
image_97.tif,image_97.tif,1
image_2851.tif,image_2851.tif,1
image_3274.tif,image_3274.tif,0
image_3725.tif,image_3725.tif,0
image_1240.tif,image_1240.tif,0
image_227.tif,image_227.tif,1
image_2437.tif,image_2437.tif,1
image_2613.tif,image_2613.tif,0
image_2982.tif,image_2982.tif,1
image_460.tif,image_460.tif,0
image_1263.tif,image_1263.tif,0
image_1937.tif,image_1937.tif,1
image_2609.tif,image_2609.tif,0
image_806.tif,image_806.tif,1
image_728.tif,image_728.tif,0
image_403.tif,image_403.tif,0
image_988.tif,image_988.tif,0
image_3449.tif,image_3449.tif,0
image_2682.tif,image_2682.tif,0
image_1119.tif,image_1119.tif,0
image_2412.tif,image_2412.tif,1
image_3858.tif,image_3858.tif,0
image_1438.tif,image_1438.tif,0
image_3411.tif,image_3411.tif,1
image_1125.tif,image_1125.tif,0
image_2760.tif,image_2760.tif,1
image_2477.tif,image_2477.tif,1
image_352.tif,image_352.tif,0
image_1380.tif,image_1380.tif,1
image_3192.tif,image_3192.tif,1
image_175.tif,image_175.tif,1
image_3576.tif,image_3576.tif,1
image_1780.tif,image_1780.tif,1
image_279.tif,image_279.tif,1
image_1926.tif,image_1926.tif,0
image_1099.tif,image_1099.tif,0
image_1401.tif,image_1401.tif,0
image_3321.tif,image_3321.tif,0
image_2746.tif,image_2746.tif,0
image_1572.tif,image_1572.tif,0
image_2106.tif,image_2106.tif,1
image_1544.tif,image_1544.tif,1
image_3073.tif,image_3073.tif,1
image_3675.tif,image_3675.tif,1
image_980.tif,image_980.tif,0
image_1657.tif,image_1657.tif,0
image_2898.tif,image_2898.tif,1
image_1185.tif,image_1185.tif,0
image_508.tif,image_508.tif,0
image_3398.tif,image_3398.tif,1
image_741.tif,image_741.tif,0
image_730.tif,image_730.tif,0
image_1819.tif,image_1819.tif,0
image_3286.tif,image_3286.tif,0
image_878.tif,image_878.tif,0
image_1117.tif,image_1117.tif,0
image_1773.tif,image_1773.tif,0
image_3722.tif,image_3722.tif,0
image_3898.tif,image_3898.tif,0
image_564.tif,image_564.tif,1
image_511.tif,image_511.tif,0
image_2425.tif,image_2425.tif,0
image_1859.tif,image_1859.tif,0
image_1497.tif,image_1497.tif,0
image_1969.tif,image_1969.tif,1
image_1822.tif,image_1822.tif,1
image_120.tif,image_120.tif,0
image_522.tif,image_522.tif,0
image_2334.tif,image_2334.tif,1
image_2814.tif,image_2814.tif,0
image_807.tif,image_807.tif,1
image_1537.tif,image_1537.tif,0
image_2592.tif,image_2592.tif,1
image_1894.tif,image_1894.tif,0
image_2315.tif,image_2315.tif,1
image_2641.tif,image_2641.tif,1
image_3720.tif,image_3720.tif,0
image_2935.tif,image_2935.tif,1
image_2014.tif,image_2014.tif,0
image_422.tif,image_422.tif,0
image_1440.tif,image_1440.tif,0
image_1024.tif,image_1024.tif,0
image_307.tif,image_307.tif,0
image_40.tif,image_40.tif,0
image_2188.tif,image_2188.tif,0
image_2184.tif,image_2184.tif,0
image_3229.tif,image_3229.tif,0
image_1206.tif,image_1206.tif,0
image_1004.tif,image_1004.tif,0
image_1371.tif,image_1371.tif,1
image_3462.tif,image_3462.tif,0
image_323.tif,image_323.tif,0
image_3281.tif,image_3281.tif,0
image_1567.tif,image_1567.tif,0
image_3275.tif,image_3275.tif,0
image_2941.tif,image_2941.tif,0
image_2924.tif,image_2924.tif,0
image_3314.tif,image_3314.tif,1
image_2773.tif,image_2773.tif,0
image_2736.tif,image_2736.tif,1
image_937.tif,image_937.tif,0
image_2798.tif,image_2798.tif,0
image_2355.tif,image_2355.tif,0
image_641.tif,image_641.tif,0
image_2944.tif,image_2944.tif,0
image_99.tif,image_99.tif,1
image_1315.tif,image_1315.tif,0
image_473.tif,image_473.tif,0
image_1399.tif,image_1399.tif,0
image_2067.tif,image_2067.tif,0
image_1441.tif,image_1441.tif,0
image_2028.tif,image_2028.tif,0
image_502.tif,image_502.tif,1
image_1765.tif,image_1765.tif,1
image_1747.tif,image_1747.tif,1
image_2859.tif,image_2859.tif,0
image_1143.tif,image_1143.tif,0
image_2464.tif,image_2464.tif,0
image_1376.tif,image_1376.tif,0
image_780.tif,image_780.tif,0
image_2762.tif,image_2762.tif,1
image_2208.tif,image_2208.tif,1
image_1990.tif,image_1990.tif,0
image_3889.tif,image_3889.tif,1
image_3600.tif,image_3600.tif,1
image_2567.tif,image_2567.tif,1
image_3215.tif,image_3215.tif,1
image_3219.tif,image_3219.tif,1
image_1402.tif,image_1402.tif,0
image_2267.tif,image_2267.tif,0
image_3646.tif,image_3646.tif,0
image_3311.tif,image_3311.tif,1
image_364.tif,image_364.tif,1
image_763.tif,image_763.tif,0
image_3473.tif,image_3473.tif,0
image_3082.tif,image_3082.tif,0
image_1921.tif,image_1921.tif,1
image_1787.tif,image_1787.tif,1
image_2141.tif,image_2141.tif,0
image_75.tif,image_75.tif,0
image_992.tif,image_992.tif,0
image_431.tif,image_431.tif,1
image_2504.tif,image_2504.tif,0
image_1661.tif,image_1661.tif,0
image_2823.tif,image_2823.tif,0
image_927.tif,image_927.tif,0
image_2012.tif,image_2012.tif,0
image_2514.tif,image_2514.tif,0
image_3273.tif,image_3273.tif,0
image_391.tif,image_391.tif,0
image_721.tif,image_721.tif,0
image_3596.tif,image_3596.tif,1
image_1171.tif,image_1171.tif,1
image_1165.tif,image_1165.tif,0
image_2305.tif,image_2305.tif,1
image_3694.tif,image_3694.tif,0
image_2422.tif,image_2422.tif,0
image_565.tif,image_565.tif,1
image_265.tif,image_265.tif,0
image_2663.tif,image_2663.tif,1
image_133.tif,image_133.tif,1
image_1245.tif,image_1245.tif,0
image_392.tif,image_392.tif,0
image_3568.tif,image_3568.tif,0
image_1313.tif,image_1313.tif,0
image_2788.tif,image_2788.tif,0
image_1789.tif,image_1789.tif,1
image_3798.tif,image_3798.tif,1
image_952.tif,image_952.tif,0
image_3855.tif,image_3855.tif,1
image_3460.tif,image_3460.tif,1
image_1254.tif,image_1254.tif,1
image_1962.tif,image_1962.tif,0
image_1884.tif,image_1884.tif,0
image_3098.tif,image_3098.tif,1
image_1846.tif,image_1846.tif,0
image_2842.tif,image_2842.tif,1
image_1365.tif,image_1365.tif,0
image_3328.tif,image_3328.tif,1
image_911.tif,image_911.tif,0
image_2395.tif,image_2395.tif,0
image_3884.tif,image_3884.tif,1
image_149.tif,image_149.tif,0
image_3365.tif,image_3365.tif,1
image_3026.tif,image_3026.tif,0
image_1849.tif,image_1849.tif,0
image_674.tif,image_674.tif,1
image_3567.tif,image_3567.tif,0
image_2294.tif,image_2294.tif,1
image_761.tif,image_761.tif,0
image_3060.tif,image_3060.tif,0
image_1484.tif,image_1484.tif,0
image_441.tif,image_441.tif,1
image_2108.tif,image_2108.tif,1
image_2642.tif,image_2642.tif,1
image_1685.tif,image_1685.tif,0
image_1155.tif,image_1155.tif,0
image_2029.tif,image_2029.tif,0
image_3199.tif,image_3199.tif,1
image_3629.tif,image_3629.tif,0
image_109.tif,image_109.tif,0
image_2448.tif,image_2448.tif,0
image_3517.tif,image_3517.tif,0
image_3800.tif,image_3800.tif,1
image_954.tif,image_954.tif,0
image_801.tif,image_801.tif,0
image_885.tif,image_885.tif,0
image_875.tif,image_875.tif,0
image_3418.tif,image_3418.tif,0
image_1413.tif,image_1413.tif,0
image_3481.tif,image_3481.tif,0
image_2042.tif,image_2042.tif,1
image_3135.tif,image_3135.tif,1
image_2330.tif,image_2330.tif,0
image_2539.tif,image_2539.tif,0
image_419.tif,image_419.tif,0
image_2490.tif,image_2490.tif,0
image_45.tif,image_45.tif,0
image_615.tif,image_615.tif,0
image_2865.tif,image_2865.tif,0
image_1761.tif,image_1761.tif,1
image_2740.tif,image_2740.tif,0
image_3106.tif,image_3106.tif,0
image_319.tif,image_319.tif,0
image_3527.tif,image_3527.tif,0
image_115.tif,image_115.tif,0
image_3179.tif,image_3179.tif,1
image_1000.tif,image_1000.tif,0
image_2752.tif,image_2752.tif,1
image_2966.tif,image_2966.tif,0
image_691.tif,image_691.tif,0
image_571.tif,image_571.tif,1
image_2501.tif,image_2501.tif,0
image_3092.tif,image_3092.tif,1
image_2166.tif,image_2166.tif,0
image_2727.tif,image_2727.tif,1
image_3063.tif,image_3063.tif,1
image_1593.tif,image_1593.tif,1
image_918.tif,image_918.tif,0
image_493.tif,image_493.tif,1
image_1810.tif,image_1810.tif,0
image_1405.tif,image_1405.tif,0
image_579.tif,image_579.tif,1
image_882.tif,image_882.tif,0
image_3162.tif,image_3162.tif,0
image_78.tif,image_78.tif,0
image_1870.tif,image_1870.tif,1
image_2221.tif,image_2221.tif,0
image_3799.tif,image_3799.tif,1
image_751.tif,image_751.tif,0
image_586.tif,image_586.tif,1
image_3025.tif,image_3025.tif,0
image_2544.tif,image_2544.tif,0
image_3734.tif,image_3734.tif,0
image_1637.tif,image_1637.tif,0
image_337.tif,image_337.tif,1
image_1283.tif,image_1283.tif,0
image_3651.tif,image_3651.tif,1
image_1244.tif,image_1244.tif,0
image_1886.tif,image_1886.tif,0
image_2246.tif,image_2246.tif,0
image_2289.tif,image_2289.tif,1
image_910.tif,image_910.tif,0
image_2646.tif,image_2646.tif,1
image_1131.tif,image_1131.tif,0
image_102.tif,image_102.tif,1
image_2211.tif,image_2211.tif,0
image_1942.tif,image_1942.tif,0
image_1662.tif,image_1662.tif,0
image_182.tif,image_182.tif,0
image_314.tif,image_314.tif,0
image_919.tif,image_919.tif,0
image_2890.tif,image_2890.tif,0
image_957.tif,image_957.tif,0
image_1816.tif,image_1816.tif,0
image_664.tif,image_664.tif,0
image_228.tif,image_228.tif,1
image_1289.tif,image_1289.tif,1
image_3206.tif,image_3206.tif,1
image_3096.tif,image_3096.tif,1
image_3407.tif,image_3407.tif,0
image_833.tif,image_833.tif,0
image_3762.tif,image_3762.tif,0
image_2671.tif,image_2671.tif,1
image_2469.tif,image_2469.tif,0
image_3861.tif,image_3861.tif,0
image_814.tif,image_814.tif,1
image_1006.tif,image_1006.tif,0
image_2722.tif,image_2722.tif,1
image_2795.tif,image_2795.tif,0
image_451.tif,image_451.tif,0
image_1288.tif,image_1288.tif,1
image_2853.tif,image_2853.tif,0
image_1534.tif,image_1534.tif,1
image_972.tif,image_972.tif,0
image_3746.tif,image_3746.tif,1
image_1878.tif,image_1878.tif,0
image_789.tif,image_789.tif,0
image_2292.tif,image_2292.tif,1
image_2105.tif,image_2105.tif,1
image_527.tif,image_527.tif,0
image_851.tif,image_851.tif,0
image_716.tif,image_716.tif,0
image_3057.tif,image_3057.tif,0
image_753.tif,image_753.tif,0
image_3477.tif,image_3477.tif,0
image_1483.tif,image_1483.tif,0
image_2142.tif,image_2142.tif,0
image_578.tif,image_578.tif,1
image_3083.tif,image_3083.tif,0
image_2316.tif,image_2316.tif,1
image_2394.tif,image_2394.tif,0
image_470.tif,image_470.tif,0
image_53.tif,image_53.tif,1
image_2811.tif,image_2811.tif,1
image_1912.tif,image_1912.tif,1
image_1021.tif,image_1021.tif,0
image_2672.tif,image_2672.tif,1
image_134.tif,image_134.tif,1
image_1712.tif,image_1712.tif,0
image_2069.tif,image_2069.tif,0
image_2711.tif,image_2711.tif,1
image_1499.tif,image_1499.tif,0
image_914.tif,image_914.tif,0
image_1512.tif,image_1512.tif,0
image_1238.tif,image_1238.tif,0
image_1611.tif,image_1611.tif,0
image_3316.tif,image_3316.tif,1
image_2806.tif,image_2806.tif,0
image_86.tif,image_86.tif,0
image_3033.tif,image_3033.tif,0
image_1201.tif,image_1201.tif,0
image_430.tif,image_430.tif,1
image_572.tif,image_572.tif,1
image_3200.tif,image_3200.tif,1
image_3872.tif,image_3872.tif,1
image_3230.tif,image_3230.tif,0
image_1392.tif,image_1392.tif,0
image_3007.tif,image_3007.tif,1
image_282.tif,image_282.tif,1
image_1210.tif,image_1210.tif,0
image_3207.tif,image_3207.tif,1
image_2103.tif,image_2103.tif,1
image_213.tif,image_213.tif,0
image_2745.tif,image_2745.tif,0
image_1091.tif,image_1091.tif,0
image_1720.tif,image_1720.tif,1
image_499.tif,image_499.tif,1
image_1450.tif,image_1450.tif,0
image_574.tif,image_574.tif,1
image_2312.tif,image_2312.tif,0
image_2094.tif,image_2094.tif,1
image_2693.tif,image_2693.tif,0
image_2880.tif,image_2880.tif,1
image_3236.tif,image_3236.tif,0
image_341.tif,image_341.tif,1
image_2568.tif,image_2568.tif,1
image_525.tif,image_525.tif,0
image_558.tif,image_558.tif,1
image_3266.tif,image_3266.tif,0
image_2054.tif,image_2054.tif,1
image_555.tif,image_555.tif,0
image_1514.tif,image_1514.tif,1
image_3399.tif,image_3399.tif,1
image_931.tif,image_931.tif,0
image_3685.tif,image_3685.tif,0
image_2961.tif,image_2961.tif,1
image_3016.tif,image_3016.tif,1
image_3630.tif,image_3630.tif,0
image_3380.tif,image_3380.tif,0
image_3049.tif,image_3049.tif,1
image_1016.tif,image_1016.tif,0
image_2701.tif,image_2701.tif,0
image_3017.tif,image_3017.tif,0
image_3256.tif,image_3256.tif,0
image_205.tif,image_205.tif,1
image_272.tif,image_272.tif,0
image_3302.tif,image_3302.tif,1
image_2403.tif,image_2403.tif,1
image_2478.tif,image_2478.tif,1
image_3221.tif,image_3221.tif,1
image_866.tif,image_866.tif,0
image_3831.tif,image_3831.tif,0
image_3362.tif,image_3362.tif,1
image_622.tif,image_622.tif,0
image_284.tif,image_284.tif,1
image_34.tif,image_34.tif,0
image_3779.tif,image_3779.tif,0
image_348.tif,image_348.tif,1
image_1794.tif,image_1794.tif,0
image_1417.tif,image_1417.tif,0
image_3801.tif,image_3801.tif,1
image_2790.tif,image_2790.tif,0
image_3085.tif,image_3085.tif,0
image_685.tif,image_685.tif,0
image_297.tif,image_297.tif,1
image_2482.tif,image_2482.tif,1
image_2973.tif,image_2973.tif,0
image_1023.tif,image_1023.tif,0
image_2174.tif,image_2174.tif,0
image_1714.tif,image_1714.tif,0
image_1109.tif,image_1109.tif,0
image_1054.tif,image_1054.tif,0
image_1614.tif,image_1614.tif,0
image_779.tif,image_779.tif,0
image_3100.tif,image_3100.tif,1
image_3692.tif,image_3692.tif,0
image_2946.tif,image_2946.tif,0
image_3532.tif,image_3532.tif,0
image_2087.tif,image_2087.tif,0
image_1123.tif,image_1123.tif,0
image_3624.tif,image_3624.tif,1
image_1092.tif,image_1092.tif,0
image_298.tif,image_298.tif,1
image_1178.tif,image_1178.tif,0
image_1536.tif,image_1536.tif,0
image_1771.tif,image_1771.tif,0
image_2947.tif,image_2947.tif,0
image_9.tif,image_9.tif,0
image_1132.tif,image_1132.tif,0
image_1436.tif,image_1436.tif,0
image_3506.tif,image_3506.tif,0
image_539.tif,image_539.tif,0
image_3687.tif,image_3687.tif,0
image_2993.tif,image_2993.tif,1
image_519.tif,image_519.tif,0
image_3159.tif,image_3159.tif,0
image_3217.tif,image_3217.tif,1
image_2369.tif,image_2369.tif,1
image_1828.tif,image_1828.tif,1
image_3468.tif,image_3468.tif,0
image_3479.tif,image_3479.tif,0
image_1919.tif,image_1919.tif,1
image_2955.tif,image_2955.tif,1
image_3840.tif,image_3840.tif,0
image_1879.tif,image_1879.tif,0
image_3503.tif,image_3503.tif,0
image_3488.tif,image_3488.tif,1
image_2597.tif,image_2597.tif,0
image_1748.tif,image_1748.tif,1
image_3512.tif,image_3512.tif,0
image_1325.tif,image_1325.tif,1
image_2687.tif,image_2687.tif,0
image_1157.tif,image_1157.tif,0
image_2764.tif,image_2764.tif,1
image_3590.tif,image_3590.tif,1
image_697.tif,image_697.tif,0
image_1193.tif,image_1193.tif,0
image_1741.tif,image_1741.tif,1
image_665.tif,image_665.tif,1
image_1721.tif,image_1721.tif,1
image_1019.tif,image_1019.tif,0
image_350.tif,image_350.tif,0
image_906.tif,image_906.tif,0
image_3165.tif,image_3165.tif,0
image_2459.tif,image_2459.tif,0
image_2903.tif,image_2903.tif,1
image_507.tif,image_507.tif,0
image_3240.tif,image_3240.tif,0
image_3909.tif,image_3909.tif,0
image_3620.tif,image_3620.tif,0
image_794.tif,image_794.tif,0
image_2625.tif,image_2625.tif,1
image_1633.tif,image_1633.tif,1
image_3232.tif,image_3232.tif,0
image_2144.tif,image_2144.tif,1
image_3111.tif,image_3111.tif,1
image_917.tif,image_917.tif,0
image_374.tif,image_374.tif,0
image_1556.tif,image_1556.tif,1
image_2558.tif,image_2558.tif,0
image_2311.tif,image_2311.tif,0
image_1933.tif,image_1933.tif,1
image_3845.tif,image_3845.tif,1
image_366.tif,image_366.tif,1
image_871.tif,image_871.tif,0
image_1347.tif,image_1347.tif,0
image_3348.tif,image_3348.tif,1
image_754.tif,image_754.tif,0
image_58.tif,image_58.tif,0
image_1718.tif,image_1718.tif,1
image_533.tif,image_533.tif,0
